"path","area","kind","size_bytes","line_count","sha256","disposition","target_pattern","reason_codes"
"package.json","root","text","3042","77","9fab62c974b4ba697f6c0302d3d22889c0bf2e511133bbd568da39fff0025971","rewrite-build-contract","package.json",""
"playwright.config.ts","root","text","5355","116","e9a346154e59e14b725bc96ff150662201a390d41685c87b10138b760c5e0be8","rewrite-build-contract","playwright.config.ts","NONDETERMINISTIC_INPUT:1"
"tsconfig.base.json","root","text","603","25","5a5b6cc81cf8ad3c5d1a92ad4300fb698f86c7ead8e2159b1599838c9f6ae25d","rewrite-build-contract","tsconfig.base.json",""
"tsconfig.json","root","text","414","17","a80da85e2cbbba238acb978faa11f0be1e214d872917f11deb80f33b2688d4e4","rewrite-build-contract","tsconfig.json",""
"workspace/.gitkeep","root","text","0","1","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","retain-and-revalidate","workspace/.gitkeep","DUPLICATE_CONTENT:11"
"workspace/AGENTS.md","root","text","1002","10","92c4ae5bc878c609cb75deac36dbdfbf8f5ba02869035e1ac50fcaab9a6179bd","retain-and-revalidate","workspace/AGENTS.md",""
"workspace/dataAssets/.gitignore","root","text","10","2","d854d35e74c15268cf3f5e1b261d3042e64f32da381485585512efe85e12fa23","retain-and-revalidate","workspace/dataAssets/.gitignore",""
"workspace/dataAssets/_shared/README.md","workspace-shared","text","234","8","a1a3c347efb4938bcadda9a95c00f56e458c9cbf45acfdad7533eb0f5c80926a","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/_meta/customers.yaml","workspace-shared","text","122","12","0255ea8001644075e611af38751b01a2baec41fdfa115aab8fce56e3f121c00d","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/_meta/modules.yaml","workspace-shared","text","135","12","04cc1d688fff0456838bd3ccad3154cd59d06f7f99d0fcd97f2186d068e382b2","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/_meta/versions.yaml","workspace-shared","text","125","13","8df7178428c4ce0b4651a640103842623d0fe160e38bce48e59358772b993073","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/audits/202604-customltem-dt-center-assets_origin-release-6-3-x-ltqc__origin-test-6-3-x-ltqc-v6-4-10-2/diff.patch","workspace-shared","text","399267","8924","25a44cad9f09b38f6493b060691143719c874cbc48f1fb9f567c71e89e4410c8","sanitize-and-migrate","workspace/dataAssets/shared/","CATCH_BLOCK:13;NONDETERMINISTIC_INPUT:1"
"workspace/dataAssets/_shared/archive/audits/202604-customltem-dt-center-assets_origin-release-6-3-x-ltqc__origin-test-6-3-x-ltqc-v6-4-10-2/meta.json","workspace-shared","text","509","19","9306ae0402cd46b934253bdf8b27589ad795c03e90b7e70e422126c9c70ab71b","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/audits/202604-customltem-dt-center-assets_origin-release-6-3-x-ltqc__origin-test-6-3-x-ltqc-v6-4-10-2/report.html","workspace-shared","text","25998","373","7047f30e74386ef751215e98cd96aed57e4d8bcdb39b9f96612e127fcbd420dd","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/audits/202604-customltem-dt-center-assets_origin-release-6-3-x-ltqc__origin-test-6-3-x-ltqc-v6-4-10-2/report.json","workspace-shared","text","11221","119","41b74ca72a8972d2862b032510d05c31b865cf7a2693cc5a63f13cb057d4cf6e","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/audits/202604-customltem-dt-center-metadata_origin-release-6-3-x-ltqc__origin-test-6-3-x-ltqc-v6-4-10-2/diff.patch","workspace-shared","text","237176","4912","e8eca809015850adbdf655396f25241e40d7e08134a89a1f0c3c0bdd4aa6e879","sanitize-and-migrate","workspace/dataAssets/shared/","CATCH_BLOCK:10;NONDETERMINISTIC_INPUT:4"
"workspace/dataAssets/_shared/archive/audits/202604-customltem-dt-center-metadata_origin-release-6-3-x-ltqc__origin-test-6-3-x-ltqc-v6-4-10-2/meta.json","workspace-shared","text","512","19","3efdbffc4633a46324d55d0424492e43fcbd12d5b51fff81117242b42aa34ccf","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/audits/202604-customltem-dt-center-metadata_origin-release-6-3-x-ltqc__origin-test-6-3-x-ltqc-v6-4-10-2/report.html","workspace-shared","text","15541","244","6cc86bff7ee7d3f7174912fd02622b9b2da1babd03f077e438e0d518ebd9bc79","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/audits/202604-customltem-dt-center-metadata_origin-release-6-3-x-ltqc__origin-test-6-3-x-ltqc-v6-4-10-2/report.json","workspace-shared","text","4655","37","2f0aed7d0c3b097df7c50c1b43975992180a12a6be260476d020ce3a33ab0a86","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/history/.gitkeep","workspace-shared","text","0","1","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","sanitize-and-migrate","workspace/dataAssets/shared/","DUPLICATE_CONTENT:11"
"workspace/dataAssets/_shared/archive/history/v6.4.10/【内置规则丰富】完整性，json中key值范围校验.csv","workspace-shared","text","85565","333","a9d44d7b54ce00fb50b10d72a0c04b74f3bbca214fc27535bb5595f67fcdda4a","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/history/v6.4.10/【内置规则丰富】有效性，json中key对应的value值格式校验.csv","workspace-shared","text","75561","300","4903749e7316f3ea2246792b66b3b7fdd4a27fc107e61a32bbc6a7ab8247ac41","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/history/v6.4.10/【内置规则丰富】有效性，支持设置字段多规则的且或关系.csv","workspace-shared","text","56243","271","ed0bf9b6d0174b48aad756c5aa99f2b3e0865eaaa64093114433506c83c214bc","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/history/v6.4.10/【通用配置】json格式配置_20260410_180044.csv","workspace-shared","text","45199","287","388a62b41875daacb618dd3a8c791b8ccee70f96528ce0613a4c7f06b967f5af","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/history/岚图-多表数据一致性校验.csv","workspace-shared","text","84862","2564","338d1e4e8497f2b70747e35615e4283eb2bb285d7a8185cfde767bd25580724e","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/history/数据资产-主流程测试用例.csv","workspace-shared","text","41890","414","3f5017da0e86b9ac64055503371d37bbb28cae193f3ab87a0b86c65364d68281","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/history/数据资产_STD-主流程用例.csv","workspace-shared","text","75894","753","77e9884fe25abd5ba87c73c1041fc6f3917e91ded1ca87d17247c2a284867d05","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/.gitkeep","workspace-shared","text","0","1","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","sanitize-and-migrate","workspace/dataAssets/shared/","DUPLICATE_CONTENT:11"
"workspace/dataAssets/_shared/archive/issues/202604/hotfix-146116.md","workspace-shared","text","2619","51","d3d4242e6b9129effa52fb86e733010fe37ecd05232450173463885d9ce99642","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_122232-数据质量单表校验规则新增规范性校验后回显.md","workspace-shared","text","2725","39","cfb8fbd1136ea24f86574644e632d05c0c0bb190eb311e3cf38d9b25734ddc2e","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_123506-多表校验KingBase选表不再触发额外请求.md","workspace-shared","text","3176","47","322dbd42097453cf3a9156b9234c8c9c1c0c42691e19118acedac5ad2eb501e6","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_125358-远程触发的质量监控任务停不下来.md","workspace-shared","text","2031","37","aa297e5a7727a138e0f61610107d2996ad58d1500b713936d65e375532cb5fe0","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_129212-数据模型建表新增字段失败没有回滚.md","workspace-shared","text","2888","38","5154a102a32bebc85aae60ba32d9481301ed05e4a072953c5a7eef22a7e8a862","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_148716-sparkthrift2x-元数据同步环境参数配置.md","workspace-shared","text","3384","51","d6e383949e075c9ae37bac535ac0a2858b1c3835cc41a4fa911f156e5e637f29","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_5.2.x_148224-数据资产界面报错看不到库元数据.md","workspace-shared","text","5072","84","7eda51c9ba9d79d0fbe9e9ee391f8140950e31835eb2aeb1951550326904a5e8","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_5.3.x_115497-火电元数据导出非管理员不再导出空文件.md","workspace-shared","text","4627","58","4e16696bbd7f0d16e1a18bf97d239bbd1a105ecfb06ea7a28edda84538be8573","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_5.3.x_125358-远程触发质量监控任务停不下来.md","workspace-shared","text","1836","43","57356b8fde1d01f5225b945dcfd856181c59fe96a0260c5411c0dd61fb651ffd","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_5.3.x_147514-自动分级任务卡在运行中状态.md","workspace-shared","text","3488","44","667c430f4c62025aabafc7da05ef0e56fd14f56ec8eb95696a5f4b86b9a8e669","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_6.0.x_134507-离线开发上游没有依赖的数据同步任务等待提交.md","workspace-shared","text","5650","116","96bf9d36f03addbdc6f313cfe0c539265ba0fcaf9ca264b143916c8026bb3f3b","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_6.0.x_148618-数据资产表生命周期未显示.md","workspace-shared","text","1352","36","822a6151d7cf02d1c65e04638b8355253a56a36d985d43f38b8e1c7d63d07d00","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_6.3.x_148219-标准建表优化词根和标准的翻译.md","workspace-shared","text","1570","35","c9234a53ceb4e63081820524f98ca90067622dcacec0fefda301569c3c3f27c6","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_6.3.x_149177-资产sql提交到sts产生大量shuffle.md","workspace-shared","text","2813","47","014615722e20584323b5a32663cf8432c5da06ad7f50f3701bf68cbbc0a3affc","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_6.3.x_149200-元数据同步失败.md","workspace-shared","text","3508","64","208daca13dbec099900a71a0ab6dcadefecb3c98d96543f2f42b9c4e9592fe1e","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_6.3.x_ltqc_145863-数据标准落标检查浮点定点脏数据明细展示优化.md","workspace-shared","text","6762","74","f0f5c5d6d2258655eecea3aafa3d2e817c188b96de032516b8388f8204d0a599","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_6.3.x_ltqc_146116-质量报告车辆信息汇总无值.md","workspace-shared","text","2458","62","ffca52f5521d4568b31615384051e9649ca34e7b908112a1e7d7b402a7732be2","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_6.3.x_ltqc_148414-质量报告结果展示不再显示科学计数法.md","workspace-shared","text","7380","96","fa9f2a1e4ddab916ff6b7130517d5a7cca040288773910c5d1a11e338de49fc1","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_6.3.x_ltqc_148568-规则集有效性校验过滤条件回填.md","workspace-shared","text","2370","45","66e18bcc7e90d432d408e4a2fba1c2872242cfddfbb32d2271ffb171916c471d","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_6.3.x_ltqc_148633-数据标准标准定义下线申请并发幂等校验.md","workspace-shared","text","2853","56","42ec5d95bc262fa5661b867c60b67905f4f523cef2617a71c72a8236e652928f","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_6.3.x_ltqc_149591-落标检查任务元数据同步任务环境参数调整.md","workspace-shared","text","3787","47","f59bd78b326e24c63b40fdb2bce8fa358bf3be474d9245f102646313eb2aabd7","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/hotfix_6.3.x_ltqc_149594-落标检查任务状态更新缓慢.md","workspace-shared","text","3780","41","c868b9fd6fb3ceb5c205c4c6e1f7def53ed7f87a1278809a1d5327a95095a93b","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/issues/202604/资产集成回归-重写prompt.md","workspace-shared","text","8654","197","2faf37bbaa4d3a664ff8859eaaaa4881ab5cc95cc6001a0cb1d6040ff53b5a76","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/regressions/20260410-数据资产-主流程用例/岚图-主流程用例.md","workspace-shared","text","55973","1561","056f8a4f3c4d95912e9eb00c273e7aa2e4844c34b934bc8dace8255289c04568","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/archive/regressions/20260410-数据资产-主流程用例/标品v6.3-主流程用例.md","workspace-shared","text","59236","1416","4877f749563bbfc9bf0a41469617efdbf699027a4a15e6645d4350ca0d715ced","sanitize-and-migrate","workspace/dataAssets/shared/","DUPLICATE_CONTENT:2"
"workspace/dataAssets/_shared/fixtures/step-screenshot.ts","workspace-shared","text","14475","455","d22dfab109dcd9b111d929166e281c85d1ac68645e91f34e89c72ed1145da1a5","sanitize-and-migrate","workspace/dataAssets/shared/","CATCH_BLOCK:8;NONDETERMINISTIC_INPUT:2"
"workspace/dataAssets/_shared/helpers/batch-sql.ts","workspace-shared","text","10850","298","223298404afee13c6c813df420c7e858f4b9226805458667fca5b8d7188ef5af","split-and-refactor","workspace/dataAssets/shared/","CATCH_BLOCK:17;NONDETERMINISTIC_INPUT:2;WAIT_FOR_TIMEOUT:14"
"workspace/dataAssets/_shared/helpers/env-setup.ts","workspace-shared","text","3393","99","987ba372d7179097f025a188b1b81e6cb2dffdc5d842e0cb91e4915b218868ab","split-and-refactor","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/helpers/index.ts","workspace-shared","text","875","45","02d8eca1214565bbfb842e15141a81c40f9836056564e71a235f830e18e3715e","split-and-refactor","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/helpers/metadata-sync.ts","workspace-shared","text","17667","396","3af5f07d72c14befab912cce8573ad6a31363646fe19f8e411f586d773c29f46","split-and-refactor","workspace/dataAssets/shared/","CATCH_BLOCK:55;NONDETERMINISTIC_INPUT:5;NTH_SELECTOR:3;WAIT_FOR_TIMEOUT:27"
"workspace/dataAssets/_shared/helpers/preconditions.ts","workspace-shared","text","2425","82","a5fbefa00481ff1da7ca324e4d0465ecb6e61bacef6ef4e397626e8affb82b84","split-and-refactor","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/helpers/quality-project.ts","workspace-shared","text","1995","61","574bd2a476815580a4e6e013422c36da9ef8e02cc7fea76c6f9dade3d310031e","split-and-refactor","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/helpers/test-setup.ts","workspace-shared","text","248","6","73c0b2e2aa50eff056efc7b8853070cf31ed0a74ea809081c353878d4c94132c","split-and-refactor","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/knowledge/.audit.jsonl","workspace-shared","text","2341","8","8c9e25fa998ac2044dff4b66ad1d567eded92cf6419f4f57ae76ac0837cbc452","sanitize-and-migrate","workspace/dataAssets/shared/",""
"workspace/dataAssets/_shared/knowledge/.history/2026-04-21T16-25-20-906Z__terms.md__cf99a378d928.bak","workspace-shared","text","498","24","cf99a378d928b67c7e2f2bc638606fe6d5381e15d5e512b626a8d6af959dedfb","delete-after-migration","workspace/dataAssets/shared/","DUPLICATE_CONTENT:2;TRACKED_BACKUP"
"workspace/dataAssets/_shared/knowledge/.history/2026-04-21T16-25-25-846Z__terms.md__e3dcf8fdc246.bak","workspace-shared","text","468","24","e3dcf8fdc246c725b160001dd9587351c3dc83a48bb3268b13a8e48c3a76a6da","delete-after-migration","workspace/dataAssets/shared/","TRACKED_BACKUP"
"workspace/dataAssets/_shared/knowledge/.history/2026-05-09T18-29-27-328Z__terms.md__cf99a378d928.bak","workspace-shared","text","498","24","cf99a378d928b67c7e2f2bc638606fe6d5381e15d5e512b626a8d6af959dedfb","delete-after-migration","workspace/dataAssets/shared/","DUPLICATE_CONTENT:2;TRACKED_BACKUP"
"workspace/dataAssets/_shared/knowledge/.history/2026-05-13T09-40-35-845Z__sites__172.16.122.52__dom-dataAssets.md__9af24463b19f.bak","workspace-shared","text","1243","27","9af24463b19fd9d62f01fab7fb9a46fc1d17f28b33ed52b6a2d7e1f03f253660","delete-after-migration","workspace/dataAssets/shared/","TRACKED_BACKUP"
